n,time
8870,6.47076
8871,6.345486
8872,6.306725
8873,6.556217
8874,6.489233
8875,6.392006
8876,6.418711
8877,6.557772
8878,6.191078
8879,6.506608
8880,6.532813
8881,6.352564
8882,6.397866
8883,6.331222
8884,6.364606
8885,6.351994
8886,6.16438
8887,6.364652
8888,6.46346
8889,6.312341
8890,6.389372
8891,6.418276
8892,6.428189
8893,6.371887
8894,6.15394
8895,6.434606
8896,6.443092
8897,6.458843
8898,6.571377
8899,6.462261
8900,6.719553
8901,6.761451
8902,6.414992
8903,6.332217
8904,6.561551
8905,6.478729
8906,6.421618
8907,6.380778
8908,6.35818
8909,6.333103
8910,6.338924
8911,6.178135
8912,6.570967
8913,6.483507
8914,6.449783
8915,6.447979
8916,6.392614
8917,6.525107
8918,6.584568
8919,6.540902
8920,6.239718
8921,6.451912
8922,6.415723
8923,6.453192
8924,6.586411
8925,6.479176
8926,6.570351
8927,6.408798
8928,6.221038
8929,6.489654
8930,6.577545
8931,6.45389
8932,6.433658
8933,6.636705
8934,6.497434
8935,6.346052
8936,6.498789
8937,6.347056
8938,6.496242
8939,6.465131
8940,6.347033
8941,6.637028
8942,6.350179
8943,6.35847
8944,6.527042
8945,6.50723
8946,6.209393
8947,6.573582
8948,6.654743
8949,6.377269
8950,6.391709
8951,6.41843
8952,6.68361
8953,6.532572
8954,6.447109
8955,6.232029
8956,6.394369
8957,6.550329
8958,6.39681
8959,6.546271
8960,6.579814
8961,6.390473
8962,6.418141
8963,6.23599
8964,6.526883
8965,6.549399
8966,6.597877
8967,6.532611
8968,6.441394
8969,6.427172
8970,6.407588
8971,6.607679
8972,6.335229
8973,6.552725
8974,6.472462
8975,6.512849
8976,6.504565
8977,6.512111
8978,6.598142
8979,6.490729
8980,6.472809
8981,6.23716
8982,6.432368
8983,6.44287
8984,6.432485
8985,6.676361
8986,6.632606
8987,6.449544
8988,6.500496
8989,6.3972
8990,6.253172
8991,6.457396
8992,6.560385
8993,6.574309
8994,6.508117
8995,6.489007
8996,6.487667
8997,6.716941
8998,6.566292
8999,6.440333
9000,6.253187
9001,6.479195
9002,6.619468
9003,6.517088
9004,6.620724
9005,6.497153
9006,6.465015
9007,6.472928
9008,6.617356
9009,6.473225
9010,6.712616
9011,6.483091
9012,6.413776
9013,6.515961
9014,6.576329
9015,6.735819
9016,6.490078
9017,6.526735
9018,6.248332
9019,6.617986
9020,6.700398
9021,12.517087
9022,6.402833
9023,6.411149
9024,6.415794
9025,6.451618
9026,6.470937
9027,6.401641
9028,6.414942
9029,6.501749
9030,6.39088
9031,6.508711
9032,6.618131
9033,6.392303
9034,6.41677
9035,6.448612
9036,6.443495
9037,6.501466
9038,6.458158
9039,6.521538
9040,6.451198
9041,6.463039
9042,6.393784
9043,6.441252
9044,6.439851
9045,6.439309
9046,10.333294
9047,6.280039
9048,6.47381
9049,6.578752
9050,6.439498
9051,6.642714
9052,6.486543
9053,10.921126
9054,6.679007
9055,6.456326
9056,6.280217
9057,6.43273
9058,6.424607
9059,6.436501
9060,6.477458
9061,6.485289
9062,6.458526
9063,6.426216
9064,6.486032
9065,6.547884
9066,6.514332
9067,6.531118
9068,6.431902
9069,6.401901
9070,6.399028
9071,6.39416
9072,6.462828
9073,6.448518
9074,6.393968
9075,6.478769
9076,6.304392
9077,6.523393
9078,6.475858
9079,6.383915
9080,6.628022
9081,6.476075
9082,6.517794
9083,6.473528
9084,6.62561
9085,6.400953
9086,6.339533
9087,10.697501
9088,6.503282
9089,6.594381
9090,6.571551
9091,6.673764
9092,6.457424
9093,6.726513
9094,6.493734
9095,6.540189
9096,6.304305
9097,6.744994
9098,6.495683
9099,6.481249
9100,6.465145
9101,6.484827
9102,6.460728
9103,6.426763
9104,6.393506
9105,6.41976
9106,6.486656
9107,6.46814
9108,6.430119
9109,6.602395
9110,6.423665
9111,6.571318
9112,6.480068
9113,6.46764
9114,10.957451
9115,6.448222
9116,6.484394
9117,6.580565
9118,6.586388
9119,6.465786
9120,6.508782
9121,6.518796
9122,6.449894
9123,6.58288
9124,6.628637
9125,6.524279
9126,6.512561
9127,6.553123
9128,6.512686
9129,6.503257
9130,6.495947
9131,6.476018
9132,6.463618
9133,6.545538
9134,10.258323
9135,6.520089
9136,6.451802
9137,6.414071
9138,6.493113
9139,6.510673
9140,6.616471
9141,6.599849
9142,6.577687
9143,10.336372
9144,8.895426
9145,6.51476
9146,6.581065
9147,6.350272
9148,6.576156
9149,6.645161
9150,6.613337
9151,10.770268
9152,6.837987
9153,6.572874
9154,6.610328
9155,10.542061
9156,6.585089
9157,6.602385
9158,6.554932
9159,6.485918
9160,6.768462
9161,10.320012
9162,6.512357
9163,6.599411
9164,6.685006
9165,6.737516
9166,6.724288
9167,6.539979
9168,6.492458
9169,6.384566
9170,6.555216
9171,6.645629
9172,6.803294
9173,6.523119
9174,6.660375
9175,6.479858
9176,6.493908
9177,6.537145
9178,6.629152
9179,6.583812
9180,6.669601
9181,6.52464
9182,6.51464
9183,6.509088
9184,6.578839
9185,6.515468
9186,10.789358
9187,6.656021
9188,6.829075
9189,6.633515
9190,12.513688
9191,6.373654
9192,6.531878
9193,6.532793
9194,6.564251
9195,6.721402
9196,6.644396
9197,6.553763
9198,6.529824
9199,6.562093
9200,6.587555
9201,6.495648
9202,6.421011
9203,6.547038
9204,6.640592
9205,6.608844
9206,6.665075
9207,6.558983
9208,6.496622
9209,12.601247
9210,6.682611
9211,9.465737
9212,6.519265
9213,6.388781
9214,6.511904
9215,6.579808
9216,6.557927
9217,6.497049
9218,6.531642
9219,6.610707
9220,9.538953
9221,6.682122
9222,6.808436
9223,6.552303
9224,6.543253
9225,6.412838
9226,6.50838
9227,6.536276
9228,6.547691
9229,6.530447
9230,6.520357
9231,6.556896
9232,6.740512
9233,10.717584
9234,6.631697
9235,6.65758
9236,6.402076
9237,12.545823
9238,6.53366
9239,6.689729
9240,6.657886
9241,6.598383
9242,6.550233
9243,6.651982
9244,6.537119
9245,6.531121
9246,6.556426
9247,10.832543
9248,6.433308
9249,6.692526
9250,6.751654
9251,6.539862
9252,6.547527
9253,6.618514
9254,6.613943
9255,6.559797
9256,6.648865
9257,6.711932
9258,6.670423
9259,6.647734
9260,6.452744
9261,6.683585
9262,6.571839
9263,6.58466
9264,6.556306
9265,6.578651
9266,6.544593
9267,6.617088
9268,6.686397
9269,6.627373
9270,6.547884
9271,6.545502
9272,6.566165
9273,6.837636
9274,6.678857
9275,6.708899
9276,6.609252
9277,6.572854
9278,6.867811
9279,6.643659
9280,6.712221
9281,6.677689
9282,6.694879
9283,6.692742
9284,6.937446
9285,6.663495
9286,6.634044
9287,6.649325
9288,6.664712
9289,6.61916
9290,6.870194
9291,6.863933
9292,6.762215
9293,6.930979
9294,6.816199
9295,6.694814
9296,6.713112
9297,6.454677
9298,6.828955
9299,6.91974
9300,6.65651
9301,6.71655
9302,6.636216
9303,6.915198
9304,6.656904
9305,6.6095
9306,6.622093
9307,6.659045
9308,6.617019
9309,6.619537
9310,6.823167
9311,6.836809
9312,6.808716
9313,6.648761
9314,6.87074
9315,6.754727
9316,6.754895
9317,6.763832
9318,6.84888
9319,6.972512
9320,6.770753
9321,6.701199
9322,6.749309
9323,6.509905
9324,6.832035
9325,6.668909
9326,6.933971
9327,6.626983
9328,6.655161
9329,6.678041
9330,6.901564
9331,6.871807
9332,6.73865
9333,6.836106
9334,6.769579
9335,6.827856
9336,6.574293
9337,6.766297
9338,6.779352
9339,6.919724
9340,6.983619
9341,6.841446
9342,6.835029
9343,6.796349
9344,6.816427
9345,6.728012
9346,6.81305
9347,7.070256
9348,6.706714
9349,6.683371
9350,6.718503
9351,6.793585
9352,6.839454
9353,6.688881
9354,6.778356
9355,6.671261
9356,6.693898
9357,6.683781
9358,6.841142
9359,6.977184
9360,6.684791
9361,6.676254
9362,6.670814
9363,6.556855
9364,6.68403
9365,6.653556
9366,6.88459
9367,6.784475
9368,6.655588
9369,6.819758
9370,7.011292
9371,6.878629
9372,6.925513
9373,6.859013
9374,6.735748
9375,6.864621
9376,6.62726
9377,6.873393
9378,6.689808
9379,6.744306
9380,6.871728
9381,6.986017
9382,6.753471
9383,6.929975
9384,6.811916
9385,6.844534
9386,6.798695
9387,6.756153
9388,6.833381
9389,6.748273
9390,6.694188
9391,6.686452
9392,6.791876
9393,6.686837
9394,6.689592
9395,6.766948
9396,7.032733
9397,6.825319
9398,6.736796
9399,6.74541
9400,6.78518
9401,6.8443
9402,6.894728
9403,6.860632
9404,6.727786
9405,6.541045
9406,6.741155
9407,6.941124
9408,6.900824
9409,6.751738
9410,6.69348
9411,6.93042
9412,6.977781
9413,6.804207
9414,6.752723
9415,6.757943
9416,6.760698
9417,6.702598
9418,6.734805
9419,6.680433
9420,6.863458
9421,6.853942
9422,6.711985
9423,6.634808
9424,7.683375
9425,6.757394
9426,6.659809
9427,6.652337
9428,6.777619
9429,6.697605
9430,6.810888
9431,6.655892
9432,6.760633
9433,6.77072
9434,6.540867
9435,6.957428
9436,6.804248
9437,9.769116
9438,6.859625
9439,6.958789
9440,6.850672
9441,7.011362
9442,7.045154
9443,6.75254
9444,6.843648
9445,6.997435
9446,6.991744
9447,6.835583
9448,6.749325
9449,6.809341
9450,6.715938
9451,6.978886
9452,6.980501
9453,6.733912
9454,6.752732
9455,6.761792
9456,6.957106
9457,6.74659
9458,6.907052
9459,6.755713
9460,6.74637
9461,6.965134
9462,6.929182
9463,7.092666
9464,6.746825
9465,6.957321
9466,6.912524
9467,6.752591
9468,6.760501
9469,6.899077
9470,7.063301
9471,6.876262
9472,6.786114
9473,6.872723
9474,6.940462
9475,6.915321
9476,6.930347
9477,6.893744
9478,7.005631
9479,6.782362
9480,6.743257
9481,6.59296
9482,6.765174
9483,6.71252
9484,6.903506
9485,6.832008
9486,9.652687
9487,7.885338
9488,6.954716
9489,6.953117
9490,6.866696
9491,7.000631
9492,6.877304
9493,6.948121
9494,6.833982
9495,6.930362
9496,7.013805
9497,6.931455
9498,6.747744
9499,6.80591
9500,6.904221
9501,6.879105
9502,6.990766
9503,6.858958
9504,6.767647
9505,6.962261
9506,6.769341
9507,6.713666
9508,6.761035
9509,6.986076
9510,6.911405
9511,6.775568
9512,6.777945
9513,6.744529
9514,6.995685
9515,6.721712
9516,6.882239
9517,6.970238
9518,6.832402
9519,6.9448
9520,7.027321
9521,6.921717
9522,6.895242
9523,6.971911
9524,6.991948
9525,6.901468
9526,6.930929
9527,6.827235
9528,6.943027
9529,6.898268
9530,6.994506
9531,6.980812
9532,6.869077
9533,6.747864
9534,7.016105
9535,6.80266
9536,6.825071
9537,6.778064
9538,6.78524
9539,7.159413
9540,6.936955
9541,6.867995
9542,6.783344
9543,6.871455
9544,6.772736
9545,6.931485
9546,6.939305
9547,6.792045
9548,6.845204
9549,7.006622
9550,7.041281
9551,6.946646
9552,7.26291
9553,7.20425
9554,7.038576
9555,6.79424
9556,6.884008
9557,7.073703
9558,7.147739
9559,6.876672
9560,7.017733
9561,6.99235
9562,6.885537
9563,6.774693
9564,6.814986
9565,7.09789
9566,6.995657
9567,6.831206
9568,6.820161
9569,6.804259
9570,6.823625
9571,6.820238
9572,6.868164
9573,6.84913
9574,7.041911
9575,6.965194
9576,6.986572
9577,7.009701
9578,6.955415
9579,7.032043
9580,6.914205
9581,6.890563
9582,6.879027
9583,6.870713
9584,6.861216
9585,6.987674
9586,6.919285
9587,6.996965
9588,6.938694
9589,6.693473
9590,7.006496
9591,7.043406
9592,6.895747
9593,6.900794
9594,6.839602
9595,7.167579
9596,7.077078
9597,6.886314
9598,6.915597
9599,6.950856
9600,7.165208
9601,6.869463
9602,6.981256
9603,7.311538
9604,7.167519
9605,6.891376
9606,6.90419
9607,6.985921
9608,7.106431
9609,6.847206
9610,7.055954
9611,7.095772
9612,6.862635
9613,6.988007
9614,6.894573
9615,6.859026
9616,6.91157
9617,6.912295
9618,7.036431
9619,6.954243
9620,6.886287
9621,6.967967
9622,7.183324
9623,7.012003
9624,7.068275
9625,6.820846
9626,6.872182
9627,7.062269
9628,7.141053
9629,6.781667
9630,6.954031
9631,6.986818
9632,6.982805
9633,7.111679
9634,7.069254
9635,6.936562
9636,7.113189
9637,7.070015
9638,6.865417
9639,7.134473
9640,7.039005
9641,7.018447
9642,6.837182
9643,6.930845
9644,6.854223
9645,7.070641
9646,6.880258
9647,7.092573
9648,6.956126
9649,7.001171
9650,6.96128
9651,6.717167
9652,6.975913
9653,7.092116
9654,6.953525
9655,6.958145
9656,7.109239
9657,7.025479
9658,6.996135
9659,7.031958
9660,6.960613
9661,7.183824
9662,6.890083
9663,6.986432
9664,6.964688
9665,7.15408
9666,7.172458
9667,6.919056
9668,6.863215
9669,6.969405
9670,6.999807
9671,6.947108
9672,7.06327
9673,7.067867
9674,6.831247
9675,7.099003
9676,7.149091
9677,7.189322
9678,7.089993
9679,7.11035
9680,7.103086
9681,6.992539
9682,6.893841
9683,7.103465
9684,7.080156
9685,6.954249
9686,6.984418
9687,7.067141
9688,7.17712
9689,7.012324
9690,6.967396
9691,7.022518
9692,7.237629
9693,7.021843
9694,6.910917
9695,6.89128
9696,6.935109
9697,6.91708
9698,6.902634
9699,6.812027
9700,7.002116
9701,7.309503
9702,7.036187
9703,6.946895
9704,7.029244
9705,7.315352
9706,6.999924
9707,6.99064
9708,7.071989
9709,7.109064
9710,7.018773
9711,7.076443
9712,7.137698
9713,6.903961
9714,6.893451
9715,7.145309
9716,6.957526
9717,6.941489
9718,6.899762
9719,7.346767
9720,7.128172
9721,7.012093
9722,6.938347
9723,6.976866
9724,7.076883
9725,7.048162
9726,7.067215
9727,6.995704
9728,6.933431
9729,6.984489
9730,7.177482
9731,7.048106
9732,7.064254
9733,6.945536
9734,7.161475
9735,6.994128
9736,7.000335
9737,7.049208
9738,7.0162
9739,7.111447
9740,7.202078
9741,6.973992
9742,7.012721
9743,7.139559
9744,7.0367
9745,7.156805
9746,6.954541
9747,7.02515
9748,6.961252
9749,6.939315
9750,7.09736
9751,7.062722
9752,6.777248
9753,7.175531
9754,7.020436
9755,6.962059
9756,7.356907
9757,7.143748
9758,7.108195
9759,6.9596
9760,7.027758
9761,7.035269
9762,7.189829
9763,7.041628
9764,7.03243
9765,6.940724
9766,7.167577
9767,7.142334
9768,7.192015
9769,7.108567
9770,7.186829
9771,7.121083
9772,6.970313
9773,6.967885
9774,7.095656
9775,7.019228
9776,7.082568
9777,7.235974
9778,6.956942
9779,7.01774
9780,7.225613
9781,7.160199
9782,6.936477
9783,7.042541
9784,7.046602
9785,7.232936
9786,7.190968
9787,7.082348
9788,7.241678
9789,7.123439
9790,6.989237
9791,7.178479
9792,7.048695
9793,7.02272
9794,7.192133
9795,7.203931
9796,7.02129
9797,6.977414
9798,6.980385
9799,7.173264
9800,7.042938
9801,7.054467
9802,7.019251
9803,7.071651
9804,7.065483
9805,7.2232
9806,7.147201
9807,7.101866
9808,7.12864
9809,6.974098
9810,7.00688
9811,7.188149
9812,7.2039
9813,7.051501
9814,6.958914
9815,6.846378
9816,7.268105
9817,7.148006
9818,6.990215
9819,7.101241
9820,7.080706
9821,7.035517
9822,7.014916
9823,7.181238
9824,7.010076
9825,6.996114
9826,7.135519
9827,7.024082
9828,7.074411
9829,7.218096
9830,7.176045
9831,7.06697
9832,7.070094
9833,7.194184
9834,7.202266
9835,7.020867
9836,7.004256
9837,7.149558
9838,7.00321
9839,7.214631
9840,7.30141
9841,7.065165
9842,7.162145
9843,7.24011
9844,7.138938
9845,7.03621
9846,7.089831
9847,7.135278
9848,7.121083
9849,7.409464
9850,7.077652
9851,7.118807
9852,6.946019
9853,7.204171
9854,7.201055
9855,7.004563
9856,7.078606
9857,7.000128
9858,7.367762
9859,7.365611
9860,7.155839
9861,7.683269
9862,7.284411
9863,7.059562
9864,7.034324
9865,7.299068
9866,7.300604
9867,7.136744
9868,7.100471
9869,7.28341
9870,7.23271
9871,7.282978
9872,7.278194
9873,7.030385
9874,7.142358
9875,7.022473
9876,7.343052
9877,7.238626
9878,7.022236
9879,7.100893
9880,7.195886
9881,7.126861
9882,7.223469
9883,7.21774
9884,7.215089
9885,7.057618
9886,7.055079
9887,7.259819
9888,7.222577
9889,7.244596
9890,7.18698
9891,7.121223
9892,7.149851
9893,7.323019
9894,7.21871
9895,7.270538
9896,7.021927
9897,7.074435
9898,7.188535
9899,7.294257
9900,7.254965
9901,7.143863
9902,7.139697
9903,7.103325
9904,7.273255
9905,7.144136
9906,7.077568
9907,7.321723
9908,7.459418
9909,7.166016
9910,7.228953
9911,7.319067
9912,7.343583
9913,7.086438
9914,7.068757
9915,7.185996
9916,7.432783
9917,7.148762
9918,7.156619
9919,7.188946
9920,7.186477
9921,7.05366
9922,7.233967
9923,7.187884
9924,7.077444
9925,7.217377
9926,7.305453
9927,7.127611
9928,7.068913
9929,7.18927
9930,7.179824
9931,7.266547
9932,7.299015
9933,7.131435
9934,7.090932
9935,7.09917
9936,7.343164
9937,7.288899
9938,7.446057
9939,7.266542
9940,7.047693
9941,7.144224
9942,7.302155
9943,7.329268
9944,7.318361
9945,7.23148
9946,7.313129
9947,7.278401
9948,7.347397
9949,7.252543
9950,7.377372
9951,7.294391
9952,6.949737
9953,7.3337
9954,7.226437
9955,7.310813
9956,7.058285
9957,7.154854
9958,7.096708
9959,7.300925
9960,7.265699
9961,7.123672
9962,7.265668
9963,7.436059
9964,7.262319
9965,7.15682
9966,7.289566
9967,7.351035
9968,7.137753
9969,7.283574
9970,7.360355
9971,7.247041
9972,7.280599
9973,7.177884
9974,7.254708
9975,7.352866
9976,7.389062
9977,7.20039
9978,7.303694
9979,7.316217
9980,7.19565
9981,7.088562
9982,7.24134
9983,7.355377
9984,7.34793
9985,7.332917
9986,7.305149
9987,7.3084
9988,7.182047
9989,7.192981
9990,7.305326
9991,7.269524
9992,7.236947
9993,9.812825
9994,7.264111
9995,7.252227
9996,7.383333
9997,7.312657
9998,7.101868
9999,7.212586
100000,86.418498
101000,78.470587
102000,79.241022
103000,79.444741
104000,80.732437
105000,81.417117
106000,83.126335
107000,82.800523
108000,84.411025
109000,83.577217
110000,85.685538
111000,86.305018
112000,86.925721
113000,88.222426
114000,88.783491
115000,88.659668
116000,93.043097
117000,89.761925
118000,101.446735
119000,99.14063
120000,92.496628
121000,103.600027
122000,93.859322
123000,95.346925
124000,97.157915
125000,95.904304
126000,100.247617
127000,98.646301
128000,99.526031
129000,100.087845
130000,100.311321
131000,101.621372
132000,104.073547
133000,107.923211
134000,103.997674
135000,104.945665
136000,105.712842
137000,107.66191
138000,107.694154
139000,108.212977
140000,108.664979
141000,109.899743
142000,110.472904
143000,112.91709
144000,116.989439
145000,111.788643
146000,123.007552
147000,121.477121
148000,120.940426
149000,114.936777
150000,121.051072
151000,122.490377
152000,122.200813
153000,119.204049
154000,119.854175
155000,120.74329
156000,121.910282
157000,122.318748
158000,123.535241
159000,129.301669
160000,124.02058
161000,125.055077
162000,126.887025
163000,126.810477
164000,128.095565
165000,128.157358
166000,135.685898
167000,132.121913
168000,131.408634
169000,131.867983
170000,132.546392
171000,133.571545
172000,134.711266
173000,135.923389
174000,135.851383
175000,137.167891
176000,136.778189
177000,138.551807
178000,141.910889
179000,143.897398
180000,145.871306
181000,142.425864
182000,144.655396
183000,151.747063
184000,148.691286
185000,148.684608
186000,143.382167
187000,156.667112
188000,146.324541
189000,152.623508
190000,151.354144
191000,154.527241
192000,151.16634
193000,150.320258
194000,157.687128
195000,153.008485
196000,154.263597
197000,153.691273
198000,154.439844
199000,156.518875
200000,157.198776
201000,160.133899
202000,160.412615
203000,160.573954
204000,165.187697
205000,164.980907
206000,165.460388
207000,176.114971
208000,172.819066
209000,167.868271
210000,174.275684
211000,166.517639
212000,166.29629
213000,167.086125
214000,167.378268
215000,169.939793
216000,169.593013
217000,169.829358
218000,170.775958
219000,171.623494
220000,175.643444
221000,173.633395
222000,174.365599
223000,179.894024
224000,176.160468
225000,176.548689
226000,186.275506
227000,178.433074
228000,179.756697
229000,180.479542
230000,181.353957
231000,181.647826
232000,181.230376
233000,183.793708
234000,182.959059
235000,191.762519
236000,192.514244
237000,185.718898
238000,199.986759
239000,186.920812
240000,189.000505
241000,193.03898
242000,189.837079
243000,191.502567
244000,191.20648
245000,192.058009
246000,192.957081
247000,199.35713
248000,195.106841
249000,196.000524
250000,196.203448
251000,202.118181
252000,213.811947
253000,204.180108
254000,204.597786
255000,206.15735
256000,206.270294
257000,213.950786
258000,214.624868
259000,213.11032
260000,207.903672
261000,210.928536
262000,210.552075
263000,215.800265
264000,221.09858
265000,219.761142
266000,223.482352
267000,232.381058
268000,231.687397
269000,225.873515
270000,223.687903
271000,234.417053
272000,216.821479
273000,219.614079
274000,216.687101
275000,220.057679
276000,227.667418
277000,224.474383
278000,219.59095
279000,222.432425
280000,221.171962
281000,227.888318
282000,229.62458
283000,226.150975
284000,226.066278
285000,230.286945
286000,232.806559
287000,227.856194
288000,228.444312
289000,229.041449
290000,230.000602
291000,235.544557
292000,228.415385
293000,231.943783
294000,233.016022
295000,233.57035
296000,239.728804
297000,243.305083
298000,240.524011
299000,249.121837
300000,239.664861
301000,238.838476
302000,250.675889
303000,242.794433
304000,244.897455
305000,241.349121
306000,243.381426
307000,242.789919
308000,248.967128
309000,256.501305
310000,246.866056
311000,247.473719
312000,257.650791
313000,259.361905
314000,251.173594
315000,253.383944
316000,256.898383
317000,254.850604
318000,254.352847
319000,254.41991
320000,253.418614
321000,266.029217
322000,259.133748
323000,255.454204
324000,262.577905
325000,271.428575
326000,271.040672
327000,270.231989
328000,272.573251
329000,264.423863
330000,262.048305
331000,263.988586
332000,265.001846
333000,265.831817
334000,266.428002
335000,265.880868
336000,270.221301
337000,267.651676
338000,270.054242
339000,276.377313
340000,271.985378
341000,271.401857
342000,272.98054
343000,274.82234
344000,277.911908
345000,288.882842
346000,275.948255
347000,278.220364
348000,279.394591
349000,282.440577
350000,280.667831
351000,280.091639
352000,282.212835
353000,286.92136
354000,284.126501
355000,285.051056
356000,284.855567
357000,285.941479
358000,285.713518
359000,296.140208
360000,292.747675
361000,289.650752
362000,291.246892
363000,289.413473
364000,290.732407
365000,312.702756
366000,306.618473
367000,288.573509
368000,306.327783
369000,294.453385
370000,295.562184
371000,296.126306
372000,296.025817
373000,297.175929
374000,299.37779
375000,302.817624
376000,304.685192
377000,302.591485
378000,300.670936
379000,301.976415
380000,301.821057
381000,306.634182
382000,306.036548
383000,305.829087
384000,306.689691
385000,308.976734
386000,308.608368
387000,309.958805
388000,316.315369
389000,313.939515
390000,310.641128
391000,319.0105
392000,338.234785
393000,313.336109
394000,315.262278
395000,324.443404
396000,315.646866
397000,320.05542
398000,316.157574
399000,324.947038
400000,327.036215
401000,320.018299
402000,321.394156
403000,323.559
404000,324.345683
405000,323.886077
406000,330.85068
407000,328.026173
408000,336.875286
409000,327.991633
410000,336.227256
411000,328.86837
412000,329.545779
413000,331.26252
414000,332.136469
415000,332.967149
416000,334.553819
417000,349.644055
418000,335.559143
419000,338.219394
420000,340.830284
421000,337.71736
422000,343.619395
423000,340.320868
424000,352.75099
425000,339.469923
426000,341.00275
427000,342.345439
428000,343.165676
429000,343.102106
430000,345.653202
431000,344.13533
432000,356.044944
433000,349.191742
434000,345.716477
435000,349.096935
436000,351.328988
437000,349.759111
438000,354.997246
439000,355.054374
440000,352.073221
441000,354.97408
442000,355.826814
443000,359.345835
444000,361.425885
445000,356.574218
446000,359.630292
447000,358.216958
448000,357.838785
449000,360.096973
450000,363.196955
451000,364.137324
452000,361.21369
453000,365.899308
454000,363.546755
455000,376.848662
456000,371.150225
457000,366.10136
458000,374.659426
459000,368.648491
460000,372.023025
461000,373.785025
462000,372.273753
463000,370.679365
464000,379.563533
465000,373.727801
466000,375.932725
467000,374.799312
468000,374.526966
469000,385.742697
470000,376.786537
471000,377.617916
472000,384.04117
473000,382.843548
474000,381.708843
475000,381.676651
476000,383.128808
477000,385.823049
478000,384.347802
479000,385.234907
480000,392.698464
481000,386.169978
482000,404.625014
483000,399.483736
484000,388.580016
485000,402.630031
486000,395.840948
487000,391.954978
488000,397.204998
489000,398.584158
490000,398.110769
491000,394.581235
492000,394.960713
493000,394.693425
494000,398.87892
495000,404.448965
496000,402.299377
497000,401.196617
498000,409.430901
499000,402.121888
500000,407.533018
501000,402.819645
502000,403.4586
503000,408.417243
504000,410.330253
505000,408.062533
506000,411.176087
507000,409.859953
508000,412.33569
509000,427.178615
510000,425.842046
511000,412.206571
512000,420.230402
513000,414.02761
514000,421.414739
515000,416.562138
516000,414.33614
517000,419.11198
518000,418.158708
519000,419.225572
520000,417.934283
521000,420.19346
522000,424.026699
523000,428.169255
524000,427.325913
525000,422.919299
526000,423.479603
527000,423.144403
528000,433.779991
529000,429.194511
530000,430.0129
531000,433.175857
532000,432.897456
533000,434.409734
534000,448.086429
535000,451.535166
536000,432.232436
537000,437.27388
538000,434.86305
539000,438.043973
540000,437.063423
541000,447.727579
542000,447.785947
543000,436.768191
544000,451.480382
545000,447.371007
546000,457.893063
547000,450.112355
548000,440.495368
549000,442.876462
550000,443.430984
551000,446.742806
552000,445.248691
553000,449.208528
554000,450.767383
555000,454.123627
556000,450.65765
557000,455.974277
558000,457.710846
559000,449.236877
560000,457.42899
561000,451.346816
562000,457.955998
563000,464.182698
564000,474.103813
565000,464.877722
566000,460.199588
567000,465.503524
568000,462.31724
569000,460.450261
570000,460.147513
571000,462.983892
572000,461.950338
573000,475.059224
574000,475.20685
575000,476.479677
576000,464.733427
577000,466.680279
578000,466.331802
579000,475.125421
580000,467.853334
581000,469.12169
582000,470.360027
583000,491.789967
584000,484.047224
585000,482.603207
586000,480.720464
587000,474.194924
588000,495.164719
589000,477.563014
590000,478.564098
591000,476.930868
592000,481.175506
593000,489.911271
594000,484.965497
595000,479.328372
596000,496.632219
597000,521.015319
598000,484.638978
599000,481.659611
600000,485.625213
601000,487.252497
602000,491.461122
603000,487.623135
604000,489.597883
605000,492.316036
606000,493.385136
607000,488.529922
608000,490.98528
609000,491.293256
610000,495.393573
611000,499.960872
612000,498.931833
613000,496.297104
614000,501.003773
615000,506.334767
616000,500.08931
617000,501.100381
618000,500.8953
619000,515.64122
620000,505.524293
621000,507.586711
622000,504.179112
623000,505.112966
624000,506.179511
625000,505.683446
626000,508.552603
627000,509.317989
628000,509.160122
629000,510.402298
630000,511.748309
631000,517.011171
632000,514.222471
633000,510.391996
634000,514.194348
635000,519.055908
636000,525.665987
637000,515.695145
638000,520.015134
639000,516.96184
640000,523.858711
641000,520.48382
642000,520.796061
643000,520.736384
644000,522.158498
645000,540.965145
646000,529.270383
647000,524.101155
648000,538.500851
649000,525.334539
650000,526.722051
651000,529.967981
652000,545.184997
653000,530.691429
654000,530.640578
655000,534.172776
656000,533.463099
657000,535.129331
658000,533.518695
659000,534.775584
660000,537.150124
661000,540.609333
662000,535.699694
663000,538.851102
664000,536.156962
665000,540.722301
666000,541.356639
667000,545.252791
668000,541.001678
669000,544.795947
670000,546.414478
671000,546.856103
672000,545.302381
673000,547.524155
674000,547.396716
675000,546.822454
676000,549.352052
677000,550.260254
678000,550.5698
679000,551.105253
680000,560.664645
681000,552.692882
682000,555.347334
683000,554.824949
684000,554.190724
685000,556.313514
686000,554.795083
687000,569.231636
688000,560.263813
689000,559.580279
690000,559.186396
691000,568.175153
692000,581.640963
693000,562.666496
694000,571.586821
695000,564.682094
696000,569.902761
697000,564.854402
698000,568.582119
699000,580.527687
700000,573.535233
701000,575.376095
702000,586.09066
703000,573.923311
704000,575.773651
705000,575.650499
706000,573.585155
707000,579.725628
708000,575.944217
709000,583.256398
710000,580.317667
711000,586.023236
712000,586.287957
713000,590.215549
714000,583.79799
715000,585.580073
716000,579.551327
717000,583.69454
718000,592.229902
